TransactionAmount,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionType_Debit,Cluster_KMeans
16.53,Houston,ATM,Remaja,Student,220.0,1.0,707.95,True,1
277.02,Denver,ATM,Dewasa,Doctor,227.0,1.0,8586.38,False,0
13.02,Charlotte,Branch,Dewasa,Doctor,42.00000000000001,1.0,6076.45,True,0
199.02,Houston,ATM,Remaja,Student,185.0,1.0,793.6299999999999,True,1
684.5,Fort Worth,Branch,Dewasa,Doctor,75.99999999999999,1.0,6258.63,True,0
1173.74,Milwaukee,Online,Lansia,Doctor,61.00000000000001,1.0,10456.24,False,1
45.92,Milwaukee,ATM,Dewasa,Student,22.999999999999996,1.0,544.56,True,0
761.73,Columbus,ATM,Remaja,Student,26.999999999999996,1.0,151.28,True,1
331.38,Miami,ATM,Dewasa,Engineer,122.0,1.0,844.5499999999998,True,0
602.8,Louisville,Branch,Lansia,Retired,173.0,1.0,7417.69,True,1
64.12,New York,Branch,Dewasa,Doctor,222.0,1.0,1029.09,False,0
57.38,Atlanta,Online,Dewasa,Student,86.0,1.0,899.5199999999999,True,0
94.64,New York,ATM,Dewasa,Student,144.0,1.0,586.76,False,0
155.56,Austin,Branch,Remaja,Student,64.0,1.0,129.79,False,1
301.39,Denver,Online,Dewasa,Doctor,104.0,1.0,10548.58,False,0
136.31,Milwaukee,Online,Lansia,Retired,65.0,1.0,4384.95,True,1
4.39,Tucson,ATM,Dewasa,Student,63.0,1.0,1429.61,True,0
429.25,Atlanta,Online,Dewasa,Engineer,107.0,1.0,5019.68,True,0
138.54,Austin,Branch,Lansia,Engineer,93.0,1.0,8274.77,False,1
33.03,Washington,Branch,Remaja,Student,28.0,1.0,935.8800000000001,True,1
76.39,Sacramento,Online,Dewasa,Doctor,80.0,1.0,11584.32,True,0
25.32,Charlotte,ATM,Remaja,Student,25.000000000000004,1.0,1642.34,True,1
330.91,Atlanta,ATM,Dewasa,Engineer,28.0,1.0,6481.35,True,0
153.55,Denver,Online,Dewasa,Doctor,16.0,1.0,5619.91,True,0
217.61,Omaha,Online,Dewasa,Student,120.0,1.0,1661.1,True,0
131.69,Denver,Branch,Dewasa,Engineer,59.00000000000001,1.0,2958.43,False,0
953.17,Austin,Online,Lansia,Retired,84.00000000000001,1.0,3506.11,True,1
68.49,Milwaukee,Online,Lansia,Retired,49.0,1.0,6683.31,True,1
1493.0,Jacksonville,ATM,Lansia,Retired,151.0,1.0,1619.16,True,1
470.62,Tucson,Branch,Dewasa,Doctor,127.0,1.0,12470.62,True,0
385.35,Miami,Branch,Dewasa,Doctor,269.0,1.0,5184.13,True,0
74.72,Milwaukee,Online,Dewasa,Student,132.0,1.0,165.75,True,0
352.03,Milwaukee,Online,Dewasa,Student,219.0,1.0,4846.68,False,0
275.87,Atlanta,ATM,Remaja,Student,112.0,1.0,1697.58,True,1
90.94,Jacksonville,ATM,Lansia,Retired,56.0,1.0,3896.08,False,1
206.25,Louisville,ATM,Lansia,Retired,56.0,1.0,3651.07,True,1
116.76,Tucson,ATM,Dewasa,Engineer,212.0,1.0,4480.43,True,0
91.5,Omaha,ATM,Dewasa,Doctor,77.0,1.0,667.6599999999999,True,0
489.31000000000006,Louisville,Branch,Dewasa,Engineer,36.0,1.0,5595.22,True,0
1664.33,Austin,Branch,Remaja,Student,65.0,1.0,1588.31,True,1
414.49,Milwaukee,Online,Dewasa,Doctor,107.99999999999999,1.0,12709.58,False,0
315.13,Omaha,Branch,Dewasa,Engineer,143.0,1.0,6570.94,True,0
28.38,Tucson,Branch,Dewasa,Doctor,260.0,1.0,8892.62,True,0
456.05,Houston,Branch,Lansia,Doctor,20.0,1.0,11729.51,True,1
277.22,Atlanta,Branch,Dewasa,Doctor,41.0,1.0,12104.51,True,0
54.84,Atlanta,Online,Dewasa,Retired,123.99999999999999,1.0,3495.51,True,0
29.92,Denver,Online,Lansia,Doctor,63.0,1.0,7855.01,False,1
133.06,Milwaukee,Online,Dewasa,Engineer,143.0,1.0,8843.44,True,0
332.06,Atlanta,ATM,Dewasa,Doctor,221.0,4.0,11826.52,True,0
14.34,Houston,Online,Lansia,Retired,24.0,1.0,7932.509999999999,False,1
468.32,Jacksonville,Online,Lansia,Retired,151.99999999999997,1.0,4710.04,True,1
582.17,Tucson,Branch,Dewasa,Engineer,135.0,1.0,7310.83,True,0
245.62,Austin,Branch,Remaja,Student,127.0,1.0,1879.8200000000002,True,1
981.9,Louisville,Online,Dewasa,Doctor,112.0,1.0,9018.33,False,0
83.6,Austin,ATM,Dewasa,Doctor,192.0,1.0,13899.24,True,0
331.22,Charlotte,Branch,Lansia,Doctor,161.0,1.0,12613.25,False,1
57.49,Houston,Online,Remaja,Student,177.0,1.0,765.1499999999999,False,1
85.58,Fort Worth,ATM,Dewasa,Engineer,60.00000000000001,1.0,7794.84,True,0
157.56,New York,Branch,Dewasa,Doctor,159.0,1.0,7541.160000000001,True,0
230.3,Jacksonville,Online,Dewasa,Engineer,24.0,1.0,8356.88,True,0
305.92,El Paso,ATM,Lansia,Retired,88.0,1.0,1445.47,True,1
942.7,Atlanta,Online,Dewasa,Engineer,29.000000000000004,1.0,5141.32,True,0
116.33,Jacksonville,Branch,Dewasa,Student,144.0,1.0,1696.15,True,0
537.71,Atlanta,Online,Remaja,Student,175.0,1.0,1806.08,False,1
538.17,Washington,Branch,Dewasa,Engineer,252.0,1.0,5908.04,False,0
219.44,Washington,Online,Dewasa,Engineer,22.999999999999996,1.0,4207.27,True,0
61.62,Miami,Online,Dewasa,Doctor,18.999999999999996,1.0,8365.37,True,0
58.77,Houston,Online,Dewasa,Engineer,191.0,1.0,7261.7,True,0
538.13,Charlotte,ATM,Lansia,Retired,165.0,1.0,5008.59,True,1
177.05,Tucson,Branch,Remaja,Student,235.0,1.0,4287.82,True,1
403.01,Washington,Online,Lansia,Doctor,286.0,3.0,10513.52,True,1
719.76,San Francisco,Branch,Remaja,Student,190.0,1.0,690.5199999999999,True,1
163.22,Miami,Online,Dewasa,Student,217.0,1.0,1788.27,True,0
242.85,Austin,Online,Dewasa,Engineer,93.0,1.0,4672.8,True,0
291.22,Louisville,Online,Dewasa,Engineer,100.00000000000001,1.0,3677.63,False,0
56.52,Omaha,ATM,Dewasa,Engineer,151.99999999999997,1.0,6911.2,True,0
195.8,Austin,Online,Dewasa,Doctor,186.0,1.0,12027.68,True,0
66.76,Austin,Branch,Dewasa,Doctor,44.0,1.0,184.72,False,0
190.9,Jacksonville,Online,Dewasa,Student,40.0,1.0,101.25,True,0
106.99,Omaha,Branch,Dewasa,Engineer,151.99999999999997,1.0,5771.4,True,0
655.81,Omaha,ATM,Dewasa,Retired,164.0,2.0,4539.99,True,0
107.1,Tucson,Online,Remaja,Student,175.0,1.0,193.8,False,1
79.92,Miami,ATM,Dewasa,Engineer,274.0,2.0,9138.76,True,0
430.83,Los Angeles,Branch,Remaja,Student,292.0,1.0,941.4899999999999,True,1
235.34,Washington,Branch,Dewasa,Student,68.00000000000001,1.0,566.83,True,0
86.35,New York,Branch,Dewasa,Retired,24.0,1.0,1550.48,False,0
337.99,Jacksonville,ATM,Lansia,Doctor,115.0,1.0,9038.63,True,1
577.13,Austin,Branch,Dewasa,Engineer,66.0,1.0,6640.51,False,0
213.33,Omaha,ATM,Dewasa,Retired,161.0,1.0,5400.44,True,0
54.52,New York,Branch,Dewasa,Doctor,164.0,1.0,6980.98,True,0
100.13,Denver,Branch,Dewasa,Doctor,168.00000000000003,1.0,5209.16,True,0
883.92,Tucson,Online,Dewasa,Retired,129.0,1.0,2342.64,False,0
69.8,New York,Branch,Dewasa,Student,138.0,1.0,136.77,False,0
768.94,New York,Branch,Lansia,Retired,53.00000000000001,1.0,6860.18,True,1
179.62,Tucson,Online,Remaja,Student,119.0,1.0,409.26,True,1
425.91,Jacksonville,ATM,Remaja,Student,47.0,1.0,383.58,True,1
263.34,Denver,ATM,Lansia,Retired,55.0,1.0,2411.02,True,1
113.03,Tucson,Online,Dewasa,Doctor,12.0,1.0,6756.13,False,0
11.02,Austin,Online,Dewasa,Doctor,42.00000000000001,1.0,7879.66,True,0
865.17,Houston,Branch,Remaja,Student,161.0,1.0,9297.5,True,1
152.0,Albuquerque,ATM,Dewasa,Engineer,63.0,1.0,7531.429999999999,True,0
270.39,Jacksonville,ATM,Remaja,Student,104.0,1.0,899.15,True,1
246.40999999999997,Houston,ATM,Dewasa,Retired,22.999999999999996,1.0,1431.6,True,0
336.84,Washington,ATM,Remaja,Student,100.00000000000001,1.0,4500.26,True,1
261.45,Charlotte,Online,Dewasa,Engineer,96.0,1.0,6735.74,False,0
99.98,Washington,Online,Lansia,Retired,151.99999999999997,1.0,3037.97,False,1
400.69,Milwaukee,Online,Dewasa,Engineer,26.0,1.0,9040.33,True,0
411.47,Fort Worth,ATM,Dewasa,Student,120.0,1.0,796.63,True,0
204.63,Milwaukee,Online,Dewasa,Engineer,91.99999999999999,1.0,9199.52,True,0
421.56,Austin,Online,Dewasa,Engineer,144.0,1.0,8037.870000000001,True,0
193.38,Houston,ATM,Remaja,Student,285.0,1.0,1081.79,True,1
377.04,Jacksonville,ATM,Dewasa,Engineer,64.0,1.0,3812.87,True,0
54.1,Atlanta,Branch,Dewasa,Engineer,17.0,1.0,940.91,False,0
18.1,Louisville,ATM,Dewasa,Retired,66.0,1.0,6474.34,True,0
408.62,Fort Worth,Online,Dewasa,Engineer,159.0,1.0,2498.48,False,0
162.1,Louisville,Branch,Lansia,Doctor,221.0,1.0,9578.74,True,1
165.31,Atlanta,ATM,Dewasa,Doctor,28.0,1.0,7346.66,True,0
267.48,Albuquerque,ATM,Remaja,Student,159.0,2.0,811.86,True,1
856.9,New York,Branch,Dewasa,Engineer,150.0,1.0,8579.69,True,0
433.9,Albuquerque,Online,Lansia,Doctor,37.0,1.0,9013.1,True,1
271.22,Louisville,ATM,Dewasa,Doctor,87.0,1.0,6863.02,False,0
307.68,Houston,Online,Lansia,Retired,162.0,1.0,2052.84,False,1
348.17,El Paso,ATM,Remaja,Student,181.0,1.0,1887.84,True,1
43.1,Denver,Branch,Remaja,Student,102.0,1.0,6944.9,True,1
557.78,Milwaukee,Branch,Dewasa,Student,102.0,1.0,1289.48,False,0
325.6,Dallas,ATM,Lansia,Doctor,88.0,1.0,13777.1,True,1
235.83,Houston,Online,Dewasa,Engineer,169.0,1.0,4120.75,False,0
603.54,Albuquerque,Online,Dewasa,Doctor,26.0,1.0,10517.47,True,0
270.25,Tucson,ATM,Dewasa,Engineer,42.00000000000001,1.0,5414.97,True,0
123.38,Sacramento,Online,Dewasa,Doctor,40.0,1.0,13542.41,True,0
577.12,Milwaukee,ATM,Dewasa,Engineer,69.00000000000001,1.0,5265.88,True,0
92.24,Tucson,Branch,Lansia,Engineer,93.0,1.0,6937.48,True,1
856.21,Jacksonville,Branch,Dewasa,Doctor,109.0,1.0,12690.79,False,0
251.54000000000002,Tucson,Branch,Dewasa,Doctor,177.0,1.0,254.75,True,0
28.63,Austin,Branch,Dewasa,Retired,146.0,1.0,3382.91,True,0
185.97,Denver,Online,Remaja,Student,18.999999999999996,1.0,1776.91,True,1
243.08000000000004,Jacksonville,Online,Remaja,Student,93.0,1.0,131.25,False,1
